Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-09-07 00:01,3.3,3.3,0.9,-2.7,65,0.0,0,1027.8,1022.7,0.4,0.0,112,0,0,0,0,0,6.1,241.6
2026-09-07 00:10,3.0,3.0,0.4,-2.5,67,0.0,0,1027.7,1022.6,1.4,1.8,153,0,0,0,0,0,6.1,241.6
2026-09-07 00:20,2.7,2.7,0.4,-2.6,68,0.0,0,1027.8,1022.7,0.0,0.0,161,0,0,0,0,0,6.1,241.6
2026-09-07 00:31,2.3,2.3,-0.1,-2.6,70,0.0,0,1027.5,1022.4,0.0,0.0,161,0,0,0,0,0,6.1,241.6
2026-09-07 00:40,2.7,2.7,0.3,-2.6,68,0.0,0,1027.6,1022.5,0.4,0.0,155,0,0,0,0,0,6.1,241.6
2026-09-07 00:50,3.2,3.2,0.1,-2.5,66,0.0,0,1027.4,1022.3,4.0,3.6,173,0,0,0,0,0,6.1,241.6
2026-09-07 01:01,3.3,3.3,0.4,-2.4,66,0.0,0,1027.6,1022.5,2.9,3.6,128,0,0,0,0,0,6.1,241.6
2026-09-07 01:10,3.2,3.2,0.3,-2.5,66,0.0,0,1027.4,1022.3,3.2,3.6,127,0,0,0,0,0,6.1,241.6
2026-09-07 01:20,2.8,2.8,0.1,-2.6,68,0.0,0,1027.3,1022.2,1.8,1.8,126,0,0,0,0,0,6.1,241.6
2026-09-07 01:31,2.6,2.6,0.1,-2.7,68,0.0,0,1027.2,1022.1,0.7,1.8,124,0,0,0,0,0,6.1,241.6
2026-09-07 01:40,2.7,1.3,-0.7,-2.6,68,0.0,0,1027.1,1022.0,5.4,5.4,119,0,0,0,0,0,6.1,241.6
2026-09-07 01:50,2.5,2.5,-0.4,-2.6,69,0.0,0,1027.1,1022.0,2.9,3.6,143,0,0,0,0,0,6.1,241.6
2026-09-07 02:01,2.4,2.4,-0.4,-2.7,69,0.0,0,1026.9,1021.8,2.5,3.6,128,0,0,0,0,0,6.1,241.6
2026-09-07 02:10,2.5,2.5,-0.7,-2.6,69,0.0,0,1026.8,1021.7,4.3,5.4,130,0,0,0,0,0,6.1,241.6
2026-09-07 02:20,2.4,2.4,-0.2,-2.5,70,0.0,0,1026.8,1021.7,1.4,1.8,121,0,0,0,0,0,6.1,241.6
2026-09-07 02:31,2.2,2.2,-0.6,-2.7,70,0.0,0,1026.7,1021.6,2.2,1.8,120,0,0,0,0,0,6.1,241.6
2026-09-07 02:40,2.1,2.1,-0.6,-2.6,71,0.0,0,1026.4,1021.3,1.8,1.8,127,0,0,0,0,0,6.1,241.6
2026-09-07 02:50,1.9,1.9,-1.2,-2.8,71,0.0,0,1026.3,1021.2,4.0,5.4,143,0,0,0,0,0,6.1,241.6
2026-09-07 03:01,1.9,1.9,-0.9,-2.8,71,0.0,0,1026.1,1021.0,2.2,1.8,105,0,0,0,0,0,6.1,241.6
2026-09-07 03:10,1.7,1.7,-0.9,-2.8,72,0.0,0,1025.9,1020.8,1.4,1.8,87,0,0,0,0,0,6.1,241.6
2026-09-07 03:20,1.6,1.6,-1.2,-2.7,73,0.0,0,1025.9,1020.8,2.2,1.8,111,0,0,0,0,0,6.1,241.6
2026-09-07 03:31,1.5,1.5,-1.0,-2.8,73,0.0,0,1025.7,1020.6,0.7,0.0,111,0,0,0,0,0,6.1,241.6
2026-09-07 03:40,1.2,1.2,-1.4,-2.9,74,0.0,0,1025.5,1020.4,1.4,1.8,111,0,0,0,0,0,6.1,241.6
2026-09-07 03:50,1.2,1.2,-1.3,-2.9,74,0.0,0,1025.4,1020.3,1.1,1.8,111,0,0,0,0,0,6.1,241.6
2026-09-07 04:01,1.2,1.2,-1.4,-2.9,74,0.0,0,1025.2,1020.1,1.4,1.8,106,0,0,0,0,0,6.1,241.6
2026-09-07 04:10,1.2,1.2,-1.6,-2.7,75,0.0,0,1025.0,1019.9,2.2,3.6,105,0,0,0,0,0,6.1,241.6
2026-09-07 04:20,1.2,1.2,-1.7,-2.7,75,0.0,0,1025.0,1019.9,2.9,3.6,100,0,0,0,0,0,6.1,241.6
2026-09-07 04:31,1.1,1.1,-1.8,-2.8,75,0.0,0,1025.0,1019.9,2.9,3.6,99,0,0,0,0,0,6.1,241.6
2026-09-07 04:40,0.9,0.9,-1.6,-2.8,76,0.0,0,1025.0,1019.9,0.4,0.0,120,0,0,0,0,0,6.1,241.6
2026-09-07 04:50,0.7,0.7,-1.8,-2.8,77,0.0,0,1024.8,1019.7,1.1,1.8,116,0,0,0,0,0,6.1,241.6
2026-09-07 05:01,0.6,0.6,-2.3,-2.9,77,0.0,0,1024.9,1019.8,2.5,1.8,108,0,0,0,0,0,6.1,241.6
2026-09-07 05:10,0.5,0.5,-2.3,-2.9,78,0.0,0,1024.9,1019.8,2.2,3.6,104,0,0,0,0,0,6.1,241.6
2026-09-07 05:20,0.6,0.6,-2.2,-2.9,77,0.0,0,1024.7,1019.6,2.2,1.8,112,0,0,0,0,0,6.1,241.6
2026-09-07 05:31,0.5,0.5,-2.3,-2.9,78,0.0,0,1024.5,1019.4,2.2,1.8,85,0,0,0,0,0,6.1,241.6
