Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-06-23 00:00,2.9,2.9,0.8,0.4,84,0.0,0,1016.3,1011.2,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:05,2.9,2.9,0.8,0.4,84,0.0,0,1016.2,1011.1,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:10,2.9,2.9,0.8,0.4,84,0.0,0,1016.3,1011.2,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:15,2.9,2.9,0.8,0.4,84,0.0,0,1016.5,1011.4,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:20,2.9,2.9,0.8,0.4,84,0.0,0,1016.3,1011.2,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:25,2.9,2.9,0.8,0.4,84,0.0,0,1016.3,1011.2,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:30,2.9,2.9,0.8,0.4,84,0.0,0,1016.1,1011.0,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:35,2.9,2.9,0.8,0.4,84,0.0,0,1016.3,1011.2,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:40,2.9,2.9,0.8,0.4,84,0.0,0,1016.2,1011.1,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:45,2.9,2.9,0.8,0.4,84,0.0,0,1016.0,1010.9,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:50,2.9,2.9,0.8,0.4,84,0.0,0,1016.0,1010.9,0.7,1.8,233,0,0,0,0,0,42.2,159.5
2026-06-23 00:55,2.7,2.7,0.4,0.4,85,0.0,0,1016.1,1011.0,1.8,1.8,235,0,0,0,0,0,42.2,159.5
2026-06-23 01:00,2.7,2.7,0.4,0.4,85,0.0,0,1016.0,1010.9,1.8,1.8,235,0,0,0,0,0,42.2,159.5
2026-06-23 01:05,2.7,2.7,0.4,0.4,85,0.0,0,1015.8,1010.7,1.8,1.8,235,0,0,0,0,0,42.2,159.5
2026-06-23 01:10,2.5,2.5,0.6,0.4,86,0.0,0,1015.8,1010.7,0.0,0.0,242,0,0,0,0,0,42.2,159.5
2026-06-23 01:15,2.5,2.5,0.6,0.4,86,0.0,0,1015.8,1010.7,0.0,0.0,242,0,0,0,0,0,42.2,159.5
2026-06-23 01:20,2.5,2.5,0.6,0.4,86,0.0,0,1015.8,1010.7,0.0,0.0,242,0,0,0,0,0,42.2,159.5
2026-06-23 01:25,2.5,2.5,0.6,0.4,86,0.0,0,1015.7,1010.6,0.0,0.0,242,0,0,0,0,0,42.2,159.5
2026-06-23 01:30,2.5,2.5,0.6,0.4,86,0.0,0,1015.8,1010.7,0.0,0.0,242,0,0,0,0,0,42.2,159.5
2026-06-23 01:35,2.5,2.5,0.6,0.4,86,0.0,0,1015.5,1010.4,0.0,0.0,242,0,0,0,0,0,42.2,159.5
