Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-08-16 00:01,13.6,13.6,13.8,13.4,99,0.0,0,1009.1,1004.0,4.3,3.6,51,0,0,0,3.8,0,36.3,231.9
2026-08-16 00:10,13.6,13.6,13.7,13.4,99,0.0,0,1009.7,1004.6,5.0,5.4,69,0,0,0,3.8,0,36.3,231.9
2026-08-16 00:20,13.6,13.6,14.4,13.4,99,0.0,0,1009.7,1004.6,1.4,1.8,28,0,0,0,3.8,0,36.3,231.9
2026-08-16 00:30,13.6,13.6,13.8,13.4,99,0.0,0,1009.7,1004.6,4.7,5.4,56,0,0,0,3.8,0,36.3,231.9
2026-08-16 00:40,13.6,13.6,13.3,13.4,99,0.0,0,1009.5,1004.4,6.8,7.2,313,0,0,0,3.8,0,36.3,231.9
2026-08-16 00:50,13.5,13.5,13.2,13.3,99,0.0,0,1009.8,1004.7,6.8,7.2,355,0,0,0,3.8,0,36.3,231.9
2026-08-16 01:01,13.5,13.5,14.1,13.3,99,0.0,0,1009.7,1004.6,2.5,3.6,40,0,0,0,3.8,0,36.3,231.9
2026-08-16 01:10,13.5,13.5,13.6,13.3,99,0.0,0,1009.7,1004.6,5.0,5.4,18,1.8,0.3,0.3,4.1,0.3,36.6,232.2
2026-08-16 01:20,13.5,13.5,13.8,13.3,99,0.0,0,1009.9,1004.8,3.6,3.6,0,0,0.3,0.3,4.1,0.3,36.6,232.2
2026-08-16 01:30,13.5,13.5,14.0,13.3,99,0.0,0,1009.8,1004.7,2.9,3.6,16,0,0.3,0.3,4.1,0.3,36.6,232.2
