Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-08-18 00:01,9.1,7.2,6.1,7.4,89,0.0,0,1018.4,1013.3,12.2,14.8,189,0,0,0,0,0.8,37.1,232.7
2026-08-18 00:10,8.9,7.3,6.3,7.2,89,0.0,0,1018.3,1013.2,9.7,14.8,179,0,0,0,0,0.8,37.1,232.7
2026-08-18 00:20,8.8,7.2,6.1,6.9,88,0.0,0,1018.1,1013.0,10.1,11.2,173,0,0,0,0,0.8,37.1,232.7
2026-08-18 00:30,8.6,7.2,6.2,6.7,88,0.0,0,1018.0,1012.9,8.6,9.4,189,0,0,0,0,0.8,37.1,232.7
2026-08-18 00:40,8.4,5.8,4.4,6.5,88,0.0,0,1017.9,1012.8,16.2,18.4,199,0,0,0,0,0.8,37.1,232.7
2026-08-18 00:50,8.4,7.5,6.3,6.5,88,0.0,0,1017.9,1012.8,6.5,7.2,195,0,0,0,0,0.8,37.1,232.7
2026-08-18 01:01,8.6,7.1,6.0,6.6,87,0.0,0,1018.2,1013.1,9.4,14.8,193,0,0,0,0,0.8,37.1,232.7
2026-08-18 01:10,8.7,6.8,5.7,6.7,87,0.0,0,1018.2,1013.1,11.5,14.8,160,0,0,0,0,0.8,37.1,232.7
2026-08-18 01:20,8.9,6.6,5.3,6.7,86,0.0,0,1019.0,1013.9,14.8,18.4,130,0,0,0,0,0.8,37.1,232.7
2026-08-18 01:31,9.0,8.6,7.3,6.8,86,0.0,0,1018.7,1013.6,5.0,7.2,173,0,0,0,0,0.8,37.1,232.7
2026-08-18 01:40,9.1,6.6,5.0,6.7,85,0.0,0,1018.6,1013.5,17.3,22.0,196,0,0,0,0,0.8,37.1,232.7
2026-08-18 01:50,9.2,7.1,5.7,6.7,84,0.0,0,1019.1,1014.0,14.0,20.2,160,0,0,0,0,0.8,37.1,232.7
2026-08-18 02:01,9.1,7.0,5.7,6.6,84,0.0,0,1018.8,1013.7,13.7,14.8,196,0,0,0,0,0.8,37.1,232.7
2026-08-18 02:10,9.1,7.4,6.2,6.7,85,0.0,0,1018.6,1013.5,10.8,11.2,216,0,0,0,0,0.8,37.1,232.7
2026-08-18 02:20,9.0,5.8,3.6,6.6,85,0.0,0,1018.6,1013.5,23.8,27.7,161,0,0,0,0,0.8,37.1,232.7
2026-08-18 02:31,8.9,8.0,6.8,6.5,85,0.0,0,1018.5,1013.4,6.8,9.4,178,0,0,0,0,0.8,37.1,232.7
2026-08-18 02:40,8.7,6.8,5.6,6.2,84,0.0,0,1018.4,1013.3,11.5,14.8,194,0,0,0,0,0.8,37.1,232.7
2026-08-18 02:50,8.6,7.2,6.0,6.1,84,0.0,0,1018.4,1013.3,8.6,11.2,217,0,0,0,0,0.8,37.1,232.7
2026-08-18 03:01,8.5,5.6,3.9,6.1,85,0.0,0,1018.3,1013.2,18.7,27.7,202,0,0,0,0,0.8,37.1,232.7
2026-08-18 03:10,8.5,7.4,6.2,6.1,85,0.0,0,1018.6,1013.5,7.2,9.4,166,0,0,0,0,0.8,37.1,232.7
2026-08-18 03:20,8.4,6.6,5.4,6.0,85,0.0,0,1018.7,1013.6,10.4,11.2,214,0,0,0,0,0.8,37.1,232.7
2026-08-18 03:30,8.3,6.0,4.8,5.9,85,0.0,0,1018.7,1013.6,13.3,20.2,161,0,0,0,0,0.8,37.1,232.7
2026-08-18 03:40,8.2,4.9,2.9,5.8,85,0.0,0,1018.5,1013.4,22.3,25.6,197,0,0,0,0,0.8,37.1,232.7
